"","Zip","City","State","Latitude","Longitude","Timezone","Daylight savings time flag","geopoint"
"909","40579","Lexington","KY",38.028269,-84.471505,-5,1,"38.028269,-84.471505"
"910","42345","Greenville","KY",37.166299,-87.18333,-6,1,"37.166299,-87.18333"
"911","46931","Fulton","IN",40.947157,-86.26393,-5,0,"40.947157,-86.26393"
"912","40153","McQuady","KY",37.802295,-86.414768,-6,1,"37.802295,-86.414768"
"913","47558","Montgomery","IN",38.660051,-87.04626,-5,0,"38.660051,-87.04626"
"914","47588","Troy","IN",38.012451,-86.79698,-6,1,"38.012451,-86.79698"
"915","84018","Croydon","UT",41.084479,-111.53153,-7,1,"41.084479,-111.53153"
"916","46076","Windfall","IN",40.363776,-85.95074,-5,0,"40.363776,-85.95074"
"917","46115","Carthage","IN",39.740158,-85.57101,-5,0,"39.740158,-85.57101"
"918","40588","Lexington","KY",38.028269,-84.471505,-5,1,"38.028269,-84.471505"
"919","46405","Lake Station","IN",41.570086,-87.26447,-6,1,"41.570086,-87.26447"
"920","47306","Muncie","IN",40.202293,-85.408221,-5,0,"40.202293,-85.408221"
"921","84527","Hiawatha","UT",39.640779,-110.560697,-7,1,"39.640779,-110.560697"
"922","84102","Salt Lake City","UT",40.759246,-111.86371,-7,1,"40.759246,-111.86371"
"923","40205","Louisville","KY",38.22292,-85.68326,-5,1,"38.22292,-85.68326"
"924","46763","Laotto","IN",41.28867,-85.22236,-5,0,"41.28867,-85.22236"
"925","40328","Gravel Switch","KY",37.561722,-85.0227,-5,1,"37.561722,-85.0227"
"926","46513","Donaldson","IN",41.361567,-86.44545,-5,0,"41.361567,-86.44545"
"927","46984","Somerset","IN",40.671369,-85.828846,-5,0,"40.671369,-85.828846"
"928","84525","Green River","UT",38.983076,-110.35905,-7,1,"38.983076,-110.35905"
"929","47978","Rensselaer","IN",40.962747,-87.13684,-6,1,"40.962747,-87.13684"
"930","47340","Farmland","IN",40.184743,-85.13,-5,0,"40.184743,-85.13"
"931","84337","Tremonton","UT",41.688721,-112.22327,-7,1,"41.688721,-112.22327"
"932","40077","Westport","KY",38.491982,-85.4722,-5,1,"38.491982,-85.4722"
"933","46733","Decatur","IN",40.831351,-84.93704,-5,0,"40.831351,-84.93704"
"934","47863","New Goshen","IN",39.580862,-87.46293,-5,0,"39.580862,-87.46293"
"935","46175","Russellville","IN",39.837161,-86.98612,-5,0,"39.837161,-86.98612"
"936","46604","South Bend","IN",41.664198,-86.221805,-5,0,"41.664198,-86.221805"
"937","84621","Axtell","UT",39.050838,-111.84775,-7,1,"39.050838,-111.84775"
"938","40816","Chappell","KY",36.987495,-83.32795,-5,1,"36.987495,-83.32795"
"939","84754","Monroe","UT",38.618547,-111.88908,-7,1,"38.618547,-111.88908"
"940","84105","Salt Lake City","UT",40.737132,-111.86044,-7,1,"40.737132,-111.86044"
"941","46349","Lake Village","IN",41.111996,-87.43686,-6,1,"41.111996,-87.43686"
"942","46863","Fort Wayne","IN",41.093763,-85.070713,-5,0,"41.093763,-85.070713"
"943","47501","Washington","IN",38.658196,-87.17619,-5,0,"38.658196,-87.17619"
"944","47836","Bridgeton","IN",39.647929,-87.17529,-5,0,"39.647929,-87.17529"
"945","40724","Bush","KY",37.152074,-84.140847,-5,1,"37.152074,-84.140847"
"946","41215","Denver","KY",37.771963,-82.865092,-5,1,"37.771963,-82.865092"
"947","41815","Ermine","KY",37.150537,-82.79468,-5,1,"37.150537,-82.79468"
"948","42377","West Louisville","KY",37.745491,-87.112823,-6,1,"37.745491,-87.112823"
"949","84086","Woodruff","UT",41.376622,-111.22578,-7,1,"41.376622,-111.22578"
"950","41150","Jacobs","KY",38.225087,-83.242129,-5,1,"38.225087,-83.242129"
"951","40324","Georgetown","KY",38.221179,-84.55465,-5,1,"38.221179,-84.55465"
"952","40729","East Bernstadt","KY",37.231717,-84.13026,-5,1,"37.231717,-84.13026"
"953","47959","Monon","IN",40.860496,-86.88963,-5,0,"40.860496,-86.88963"
"954","40161","Rhodelia","KY",38.005963,-86.398391,-5,1,"38.005963,-86.398391"
"955","47362","New Castle","IN",39.92698,-85.3697,-5,0,"39.92698,-85.3697"
"956","40730","Emlyn","KY",36.705162,-84.14595,-5,1,"36.705162,-84.14595"
"957","46530","Granger","IN",41.741872,-86.13717,-5,0,"41.741872,-86.13717"
"958","46620","South Bend","IN",41.596769,-86.292991,-5,0,"41.596769,-86.292991"
"959","84033","Henefer","UT",40.996895,-111.50264,-7,1,"40.996895,-111.50264"
"960","47547","Jasper","IN",38.364749,-86.876173,-5,0,"38.364749,-86.876173"
"961","84325","Mendon","UT",41.721715,-111.97114,-7,1,"41.721715,-111.97114"
"962","40492","Wildie","KY",37.345751,-84.31614,-5,1,"37.345751,-84.31614"
"963","46867","Fort Wayne","IN",41.093763,-85.070713,-5,0,"41.093763,-85.070713"
"964","84334","Riverside","UT",41.791414,-112.14671,-7,1,"41.791414,-112.14671"
"965","41839","Mousie","KY",37.420362,-82.87543,-5,1,"37.420362,-82.87543"
"966","84312","Garland","UT",41.76645,-112.15829,-7,1,"41.76645,-112.15829"
"967","46896","Fort Wayne","IN",41.093763,-85.070713,-5,0,"41.093763,-85.070713"
"968","47041","Sunman","IN",39.240684,-85.08587,-5,0,"39.240684,-85.08587"
"969","47368","Parker City","IN",40.187403,-85.20421,-5,0,"40.187403,-85.20421"
"970","40313","Clearfield","KY",38.156248,-83.41586,-5,1,"38.156248,-83.41586"
"971","41826","Jeremiah","KY",37.164562,-82.93047,-5,1,"37.164562,-82.93047"
"972","42717","Burkesville","KY",36.765985,-85.39971,-6,1,"36.765985,-85.39971"
"973","46855","Fort Wayne","IN",41.093763,-85.070713,-5,0,"41.093763,-85.070713"
"974","47012","Brookville","IN",39.43115,-84.99568,-5,0,"39.43115,-84.99568"
"975","84403","Ogden","UT",41.188093,-111.94608,-7,1,"41.188093,-111.94608"
"976","41539","Kimper","KY",37.504315,-82.32797,-5,1,"37.504315,-82.32797"
"977","46268","Indianapolis","IN",39.897548,-86.22546,-5,0,"39.897548,-86.22546"
"978","47713","Evansville","IN",37.962542,-87.55796,-6,1,"37.962542,-87.55796"
"979","84766","Sevier","UT",38.568765,-112.35173,-7,1,"38.568765,-112.35173"
"980","46012","Anderson","IN",40.132892,-85.65097,-5,0,"40.132892,-85.65097"
"981","47118","English","IN",38.311323,-86.47439,-5,0,"38.311323,-86.47439"
"982","40391","Winchester","KY",37.98223,-84.17023,-5,1,"37.98223,-84.17023"
"983","41228","Leander","KY",37.752473,-82.87484,-5,1,"37.752473,-82.87484"
"984","47944","Fowler","IN",40.617152,-87.32659,-5,0,"40.617152,-87.32659"
"985","46767","Ligonier","IN",41.464213,-85.59288,-5,0,"41.464213,-85.59288"
"986","41837","Mayking","KY",37.135518,-82.74606,-5,1,"37.135518,-82.74606"
"987","46226","Indianapolis","IN",39.83729,-86.05378,-5,0,"39.83729,-86.05378"
"988","84041","Layton","UT",41.07221,-111.97625,-7,1,"41.07221,-111.97625"
"989","47146","Mount Saint Francis","IN",38.298486,-85.896961,-5,1,"38.298486,-85.896961"
"990","41006","Butler","KY",38.796981,-84.33792,-5,1,"38.796981,-84.33792"
"991","41091","Union","KY",38.930285,-84.71603,-5,1,"38.930285,-84.71603"
"992","41030","Crittenden","KY",38.788439,-84.602,-5,1,"38.788439,-84.602"
"993","40218","Louisville","KY",38.193769,-85.65733,-5,1,"38.193769,-85.65733"
"994","40511","Lexington","KY",38.105283,-84.50775,-5,1,"38.105283,-84.50775"
"995","41263","Tutor Key","KY",37.8583,-82.7598,-5,1,"37.8583,-82.7598"
"996","41520","Dorton","KY",37.279027,-82.57732,-5,1,"37.279027,-82.57732"
"997","40505","Lexington","KY",38.058477,-84.46109,-5,1,"38.058477,-84.46109"
"998","46072","Tipton","IN",40.284041,-86.04681,-5,0,"40.284041,-86.04681"
"999","47457","Scotland","IN",39.037144,-86.961577,-5,0,"39.037144,-86.961577"
"1000","47814","Terre Haute","IN",39.433602,-87.410094,-5,0,"39.433602,-87.410094"
"1001","46777","Ossian","IN",40.880397,-85.15936,-5,0,"40.880397,-85.15936"
"1002","41607","Blue River","KY",37.617197,-82.85634,-5,1,"37.617197,-82.85634"
"1003","41647","McDowell","KY",37.449076,-82.7264,-5,1,"37.449076,-82.7264"
"1004","46660","South Bend","IN",41.596769,-86.292991,-5,0,"41.596769,-86.292991"
"1005","84628","Eureka","UT",39.855141,-112.14995,-7,1,"39.855141,-112.14995"
"1006","84314","Honeyville","UT",41.644833,-112.09427,-7,1,"41.644833,-112.09427"
"1007","40121","Fort Knox","KY",37.895491,-85.9662,-5,1,"37.895491,-85.9662"
"1008","40589","Lexington","KY",38.028269,-84.471505,-5,1,"38.028269,-84.471505"
"1009","47032","Moores Hill","IN",39.075691,-85.06057,-5,0,"39.075691,-85.06057"
"1010","41736","Dice","KY",37.370521,-83.23714,-5,1,"37.370521,-83.23714"
"1011","41843","Pine Top","KY",37.273854,-82.86011,-5,1,"37.273854,-82.86011"
"1012","40550","Lexington","KY",38.028269,-84.471505,-5,1,"38.028269,-84.471505"
"1013","40746","London","KY",37.137615,-84.115617,-5,1,"37.137615,-84.115617"
"1014","46150","Manilla","IN",39.563815,-85.61239,-5,0,"39.563815,-85.61239"
"1015","46173","Rushville","IN",39.614803,-85.43834,-5,0,"39.614803,-85.43834"
"1016","40695","Middlesborough","KY",36.608426,-83.731809,-5,1,"36.608426,-83.731809"
"1017","40939","Fourmile","KY",36.871254,-83.829985,-5,1,"36.871254,-83.829985"
"1018","46933","Gas City","IN",40.48684,-85.60772,-5,0,"40.48684,-85.60772"
"1019","47348","Hartford City","IN",40.449883,-85.36442,-5,0,"40.449883,-85.36442"
"1020","41649","Martin","KY",37.568873,-82.75937,-5,1,"37.568873,-82.75937"
"1021","42720","Cane Valley","KY",37.121145,-85.370926,-6,1,"37.121145,-85.370926"
"1022","46345","Kingsbury","IN",41.526628,-86.70041,-6,1,"41.526628,-86.70041"
"1023","46524","Etna Green","IN",41.291767,-86.03216,-5,0,"41.291767,-86.03216"
"1024","47137","Leavenworth","IN",38.200101,-86.36988,-5,0,"38.200101,-86.36988"
"1025","47718","Jackson","IN",38.420839,-86.570962,-5,0,"38.420839,-86.570962"
"1026","84779","Virgin","UT",37.294867,-113.10279,-7,1,"37.294867,-113.10279"
"1027","42757","Magnolia","KY",37.415382,-85.71597,-6,1,"37.415382,-85.71597"
"1028","46206","Indianapolis","IN",39.761293,-86.161336,-5,0,"39.761293,-86.161336"
"1029","47730","Evansville","IN",37.997128,-87.574963,-6,1,"37.997128,-87.574963"
"1030","46978","Royal Center","IN",40.860779,-86.50183,-5,0,"40.860779,-86.50183"
"1031","47150","New Albany","IN",38.30382,-85.82522,-5,1,"38.30382,-85.82522"
"1032","46537","Lapaz","IN",41.458188,-86.3076,-5,0,"41.458188,-86.3076"
"1033","46936","Greentown","IN",40.482338,-85.94279,-5,0,"40.482338,-85.94279"
"1034","47119","Floyds Knobs","IN",38.345815,-85.89095,-5,1,"38.345815,-85.89095"
"1035","40509","Lexington","KY",38.005199,-84.40954,-5,1,"38.005199,-84.40954"
"1036","40927","Closplint","KY",36.889259,-83.05265,-5,1,"36.889259,-83.05265"
"1037","40953","Hinkle","KY",36.943114,-83.81984,-5,1,"36.943114,-83.81984"
"1038","84742","Kanarraville","UT",37.522753,-113.203633,-7,1,"37.522753,-113.203633"
"1039","41231","Lovely","KY",37.810757,-82.39411,-5,1,"37.810757,-82.39411"
"1040","47240","Greensburg","IN",39.333248,-85.47579,-5,0,"39.333248,-85.47579"
"1041","47302","Muncie","IN",40.164393,-85.38114,-5,0,"40.164393,-85.38114"
"1042","42153","Holland","KY",36.665767,-86.04006,-6,1,"36.665767,-86.04006"
"1043","41179","Vanceburg","KY",38.530915,-83.38506,-5,1,"38.530915,-83.38506"
"1044","47744","Evansville","IN",37.977492,-87.597316,-6,1,"37.977492,-87.597316"
"1045","41659","Stanville","KY",37.569845,-82.62562,-5,1,"37.569845,-82.62562"
"1046","47406","Bloomington","IN",39.173597,-86.51676,-5,0,"39.173597,-86.51676"
"1047","84642","Manti","UT",39.230151,-111.57601,-7,1,"39.230151,-111.57601"
"1048","84665","Sterling","UT",39.133489,-111.740853,-7,1,"39.133489,-111.740853"
"1049","84108","Salt Lake City","UT",40.744646,-111.81123,-7,1,"40.744646,-111.81123"
"1050","47525","Derby","IN",38.031757,-86.55613,-5,0,"38.031757,-86.55613"
"1051","47580","Schnellville","IN",38.345103,-86.75914,-5,0,"38.345103,-86.75914"
"1052","47952","Kingman","IN",39.968437,-87.29994,-5,0,"39.968437,-87.29994"
"1053","47545","Ireland","IN",38.413906,-87.0006,-5,0,"38.413906,-87.0006"
"1054","40075","Turners Station","KY",38.552133,-85.101879,-5,1,"38.552133,-85.101879"
"1055","40473","Renfro Valley","KY",37.345751,-84.31614,-5,1,"37.345751,-84.31614"
"1056","42266","Pembroke","KY",36.780906,-87.34305,-6,1,"36.780906,-87.34305"
"1057","47568","Plainville","IN",38.791938,-87.13975,-5,0,"38.791938,-87.13975"
"1058","46802","Fort Wayne","IN",41.071681,-85.15101,-5,0,"41.071681,-85.15101"
"1059","46804","Fort Wayne","IN",41.054247,-85.23878,-5,0,"41.054247,-85.23878"
"1060","84091","Sandy","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"1061","40282","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"1062","42083","Tiline","KY",37.150978,-88.29191,-6,1,"37.150978,-88.29191"
"1063","46911","Amboy","IN",40.614885,-85.93863,-5,0,"40.614885,-85.93863"
"1064","47031","Milan","IN",39.126201,-85.14049,-5,0,"39.126201,-85.14049"
"1065","47341","Fountain City","IN",39.963113,-84.9142,-5,0,"39.963113,-84.9142"
"1066","47346","Hagerstown","IN",39.918857,-85.16333,-5,0,"39.918857,-85.16333"
"1067","47557","Monroe City","IN",38.588354,-87.34174,-5,0,"38.588354,-87.34174"
"1068","40144","Harned","KY",37.750101,-86.39972,-6,1,"37.750101,-86.39972"
"1069","46912","Athens","IN",41.040988,-86.206925,-5,0,"41.040988,-86.206925"
"1070","40207","Louisville","KY",38.257489,-85.65134,-5,1,"38.257489,-85.65134"
"1071","47909","Lafayette","IN",40.35589,-86.88972,-5,0,"40.35589,-86.88972"
"1072","42716","Buffalo","KY",37.47534,-85.60987,-5,1,"37.47534,-85.60987"
"1073","84340","Willard","UT",41.368481,-112.05538,-7,1,"41.368481,-112.05538"
"1074","47879","Shelburn","IN",39.182707,-87.38029,-5,0,"39.182707,-87.38029"
"1075","84346","South Willard","UT",41.346348,-112.063983,-7,1,"41.346348,-112.063983"
"1076","40769","Williamsburg","KY",36.709853,-84.1508,-5,1,"36.709853,-84.1508"
"1077","41366","Rousseau","KY",37.593059,-83.287774,-5,1,"37.593059,-83.287774"
"1078","84131","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"1079","46958","Mexico","IN",40.820851,-86.11735,-5,0,"40.820851,-86.11735"
"1080","84078","Vernal","UT",40.514262,-109.54223,-7,1,"40.514262,-109.54223"
"1081","46170","Putnamville","IN",39.668441,-86.828402,-5,0,"39.668441,-86.828402"
"1082","41568","Stopover","KY",37.49947,-82.05643,-5,1,"37.49947,-82.05643"
"1083","42364","Pellville","KY",37.827235,-86.804814,-6,1,"37.827235,-86.804814"
"1084","84643","Mayfield","UT",39.111512,-111.69904,-7,1,"39.111512,-111.69904"
"1085","41007","California","KY",38.910255,-84.28194,-5,1,"38.910255,-84.28194"
"1086","46555","North Webster","IN",41.328153,-85.6852,-5,0,"41.328153,-85.6852"
"1087","47201","Columbus","IN",39.185341,-85.9456,-5,0,"39.185341,-85.9456"
"1088","40104","Battletown","KY",38.087303,-86.35414,-5,1,"38.087303,-86.35414"
"1089","47104","Bethlehem","IN",38.539899,-85.421753,-5,1,"38.539899,-85.421753"
"1090","42713","Bonnieville","KY",37.381189,-85.88175,-6,1,"37.381189,-85.88175"
"1091","84014","Centerville","UT",40.927244,-111.87682,-7,1,"40.927244,-111.87682"
"1092","84042","Lindon","UT",40.338552,-111.7162,-7,1,"40.338552,-111.7162"
"1093","84308","Cornish","UT",41.944253,-111.973275,-7,1,"41.944253,-111.973275"
"1094","46077","Zionsville","IN",39.960858,-86.28252,-5,0,"39.960858,-86.28252"
"1095","46628","South Bend","IN",41.700776,-86.30357,-5,0,"41.700776,-86.30357"
"1096","40289","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"1097","40618","Frankfort","KY",38.234133,-84.874809,-5,1,"38.234133,-84.874809"
"1098","42166","Summer Shade","KY",36.86322,-85.71774,-6,1,"36.86322,-85.71774"
"1099","46064","Pendleton","IN",39.997694,-85.75075,-5,0,"39.997694,-85.75075"
"1100","47907","West Lafayette","IN",40.424923,-86.916215,-5,0,"40.424923,-86.916215"
"1101","40856","Miracle","KY",36.726258,-83.54969,-5,1,"36.726258,-83.54969"
"1102","46743","Harlan","IN",41.215338,-84.85575,-5,0,"41.215338,-84.85575"
"1103","41817","Garner","KY",37.36778,-82.91535,-5,1,"37.36778,-82.91535"
"1104","46278","Indianapolis","IN",39.89792,-86.28619,-5,0,"39.89792,-86.28619"
"1105","46550","Nappanee","IN",41.444183,-85.99829,-5,0,"41.444183,-85.99829"
"1106","47459","Solsberry","IN",39.110903,-86.74855,-5,0,"39.110903,-86.74855"
"1107","42436","Manitou","KY",37.458645,-87.54828,-6,1,"37.458645,-87.54828"
"1108","40941","Garrard","KY",37.176075,-83.66608,-5,1,"37.176075,-83.66608"
"1109","47581","Shoals","IN",38.663011,-86.77554,-5,0,"38.663011,-86.77554"
"1110","84120","Salt Lake City","UT",40.688246,-111.99899,-7,1,"40.688246,-111.99899"
"1111","40575","Lexington","KY",38.028269,-84.471505,-5,1,"38.028269,-84.471505"
"1112","42348","Hawesville","KY",37.882498,-86.76297,-6,1,"37.882498,-86.76297"
"1113","84650","Oasis","UT",39.291167,-112.62826,-7,1,"39.291167,-112.62826"
"1114","42325","Bremen","KY",37.333802,-87.26807,-6,1,"37.333802,-87.26807"
"1115","42456","Slaughters","KY",37.514424,-87.49975,-6,1,"37.514424,-87.49975"
"1116","40164","Se Ree","KY",37.670928,-86.39204,-6,1,"37.670928,-86.39204"
"1117","46283","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"1118","40272","Louisville","KY",38.096056,-85.85994,-5,1,"38.096056,-85.85994"
"1119","47175","Taswell","IN",38.355935,-86.55656,-5,0,"38.355935,-86.55656"
"1120","47846","Cory","IN",39.377883,-87.20462,-5,0,"39.377883,-87.20462"
"1121","47850","Farmersburg","IN",39.25182,-87.40974,-5,0,"39.25182,-87.40974"
"1122","41201","Adams","KY",38.076051,-82.73975,-5,1,"38.076051,-82.73975"
"1123","42217","Crofton","KY",37.04413,-87.48219,-6,1,"37.04413,-87.48219"
"1124","47408","Bloomington","IN",39.183164,-86.50293,-5,0,"39.183164,-86.50293"
"1125","84311","Fielding","UT",41.81571,-112.11338,-7,1,"41.81571,-112.11338"
"1126","41031","Cynthiana","KY",38.397678,-84.2939,-5,1,"38.397678,-84.2939"
"1127","42055","Kuttawa","KY",37.058356,-88.14097,-6,1,"37.058356,-88.14097"
"1128","47386","Springport","IN",40.058307,-85.38566,-5,0,"40.058307,-85.38566"
"1129","41168","Rush","KY",38.298546,-82.77714,-5,1,"38.298546,-82.77714"
"1130","46704","Arcola","IN",41.103797,-85.292474,-5,0,"41.103797,-85.292474"
"1131","41725","Carrie","KY",37.33195,-83.02976,-5,1,"37.33195,-83.02976"
"1132","41751","Jeff","KY",37.207333,-83.13361,-5,1,"37.207333,-83.13361"
"1133","42157","Mount Hermon","KY",36.778567,-85.81772,-6,1,"36.778567,-85.81772"
"1134","40061","Saint Catharine","KY",37.773962,-85.201068,-5,1,"37.773962,-85.201068"
"1135","40358","Olympia","KY",38.057744,-83.6848,-5,1,"38.057744,-83.6848"
"1136","47902","Lafayette","IN",40.388656,-86.894908,-5,0,"40.388656,-86.894908"
"1137","84127","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"1138","40743","London","KY",37.134455,-84.045746,-5,1,"37.134455,-84.045746"
"1139","40972","Oneida","KY",37.25398,-83.61901,-5,1,"37.25398,-83.61901"
"1140","46409","Gary","IN",41.544736,-87.32716,-6,1,"41.544736,-87.32716"
"1141","46534","Knox","IN",41.282822,-86.61613,-5,0,"41.282822,-86.61613"
"1142","46764","Larwill","IN",41.209244,-85.6322,-5,0,"41.209244,-85.6322"
"1143","46988","Twelve Mile","IN",40.870115,-86.23359,-5,0,"40.870115,-86.23359"
"1144","47123","Grantsburg","IN",38.284524,-86.46103,-5,0,"38.284524,-86.46103"
"1145","47226","Clifford","IN",39.28249,-85.86852,-5,0,"39.28249,-85.86852"
"1146","47523","Dale","IN",38.170876,-86.99889,-6,1,"38.170876,-86.99889"
"1147","42544","Nancy","KY",37.029286,-84.81365,-5,1,"37.029286,-84.81365"
"1148","84113","Salt Lake City","UT",40.763322,-111.83364,-7,1,"40.763322,-111.83364"
"1149","40241","Louisville","KY",38.305636,-85.58424,-5,1,"38.305636,-85.58424"
"1150","84145","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"1151","84605","Provo","UT",40.176975,-111.536036,-7,1,"40.176975,-111.536036"
"1152","84741","Kanab","UT",37.162224,-112.11431,-7,1,"37.162224,-112.11431"
"1153","41139","Flatwoods","KY",38.52032,-82.72175,-5,1,"38.52032,-82.72175"
"1154","42036","Dexter","KY",36.731901,-88.24594,-6,1,"36.731901,-88.24594"
"1155","42232","Gracey","KY",36.847924,-87.6579,-6,1,"36.847924,-87.6579"
"1156","42712","Big Clifty","KY",37.581023,-86.15642,-5,1,"37.581023,-86.15642"
"1157","42528","Dunnville","KY",37.180186,-85.02396,-5,1,"37.180186,-85.02396"
